date,All Employees: Retail Trade: Food and Beverage Stores,state,msa,city,title,id,frequency,seasonal_adjustment
2019-08-01,65.431319805539,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2019-09-01,65.9749417785099,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2019-10-01,65.6283924262028,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2019-11-01,66.2020501013767,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2019-12-01,66.335990281372,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2020-01-01,66.6370356944008,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2020-02-01,66.6931711957545,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2020-03-01,66.813233965753,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2020-04-01,68.09891927420179,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2020-05-01,69.50827869060271,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2020-06-01,69.33897801837051,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2020-07-01,68.49704177123121,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2020-08-01,69.6839554640176,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2020-09-01,69.6392150238238,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2020-10-01,69.6654814008523,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2020-11-01,69.36273625058621,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2020-12-01,69.1644303498269,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2021-01-01,69.1884695796124,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2021-02-01,69.38203366231771,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2021-03-01,69.9279540777607,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2021-04-01,70.0218951330951,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2021-05-01,70.197612285096,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2021-06-01,70.134055272032,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2021-07-01,70.5767755293313,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2021-08-01,70.6434984673002,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2021-09-01,70.5173058934642,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
2021-10-01,71.6039715651853,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Retail Trade: Food and Beverage Stores in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264204244500001SA,Monthly,Seasonally Adjusted
1990-01-01,2.65206227851986,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1990-02-01,2.66822421868457,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1990-03-01,2.6758450562700298,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1990-04-01,2.8221820004868,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1990-05-01,2.81504202989277,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1990-06-01,2.93684242398154,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1990-07-01,2.8795495615877793,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1990-08-01,2.8861532610647203,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1990-09-01,2.89198830647715,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1990-10-01,2.8976972418963998,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1990-11-01,2.90332069952958,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1990-12-01,2.8684558646462,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1991-01-01,2.95405877168887,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1991-02-01,2.96817476049497,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1991-03-01,2.9752104851526404,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1991-04-01,3.02885113509976,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1991-05-01,3.0121310564117905,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1991-06-01,3.03753038603565,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1991-07-01,2.97541659894135,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1991-08-01,2.9875318738983196,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1991-09-01,2.99197390906232,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1991-10-01,2.99598343041107,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1991-11-01,3.0000994319627003,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1991-12-01,3.1690499841057793,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1992-01-01,3.0583203547273703,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1992-02-01,3.0688828734643296,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1992-03-01,3.0697173897472103,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1992-04-01,3.03692661770498,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1992-05-01,3.00874240127841,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1992-06-01,3.04278713352583,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1992-07-01,3.072698606914,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1992-08-01,3.0892156512013798,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1992-09-01,3.09153268492552,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1992-10-01,3.0933857994289,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1992-11-01,3.0936721846748596,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1992-12-01,3.0673424930521,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1993-01-01,2.9614316360682005,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1993-02-01,3.0675244889354403,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1993-03-01,3.0646966909114997,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1993-04-01,3.0490349261757004,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1993-05-01,3.10734326035461,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1993-06-01,3.05241451218267,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1993-07-01,3.0712943355165203,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1993-08-01,3.0871576511484102,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1993-09-01,3.09518395217879,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1993-10-01,3.0889545180937303,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1993-11-01,3.08090424789223,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1993-12-01,3.05754747335523,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1994-01-01,3.06606835334319,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1994-02-01,3.0685160539382004,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1994-03-01,3.0691342055030097,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1994-04-01,3.06184678892166,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1994-05-01,3.0991945415227997,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1994-06-01,3.16401202063581,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1994-07-01,3.17412798667425,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1994-08-01,3.0828474762540696,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1994-09-01,3.10393520107498,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1994-10-01,3.08471919052897,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1994-11-01,3.06397314798438,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1994-12-01,3.03704875719868,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1995-01-01,3.0675407470581697,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1995-02-01,3.0695283980623,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1995-03-01,3.1871284168606095,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1995-04-01,3.17633507540644,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1995-05-01,3.09551015008684,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1995-06-01,3.06960241730166,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1995-07-01,3.0760524182892204,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1995-08-01,3.08074580109765,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
1995-09-01,3.11091316894985,NE,"Lincoln, NE",Lincoln,"All Employees: Retail Trade: Food and Beverage Stores in Lincoln, NE (MSA)",SMU31307004244500001SA,Monthly,Seasonally Adjusted
