date,All Employees: Information: Telecommunications,state,msa,city,title,id,frequency,seasonal_adjustment
2008-06-01,18.7940083700315,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2008-07-01,18.9724501195524,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2008-08-01,18.7415523701691,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2008-09-01,18.5950114008822,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2008-10-01,18.520097090045198,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2008-11-01,18.5395195529948,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2008-12-01,18.501603905134303,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2009-01-01,18.432614861862604,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2009-02-01,18.454903556793802,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2009-03-01,18.412932244675897,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2009-04-01,18.229092054087,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2009-05-01,18.070432828403998,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2009-06-01,18.006794404689,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2009-07-01,17.773468114581302,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2009-08-01,17.6596833867485,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2009-09-01,17.603034372754,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2009-10-01,17.5182140268409,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2009-11-01,17.3522306316396,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2009-12-01,17.3130132869235,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2010-01-01,17.1296533068058,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2010-02-01,16.9565642462418,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2010-03-01,16.7950759647821,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2010-04-01,16.614586609033,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2010-05-01,16.4589916801007,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2010-06-01,16.813284643260697,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2010-07-01,16.364118427673,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2010-08-01,16.3771211764652,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2010-09-01,16.3009405162217,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2010-10-01,16.309659705032498,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2010-11-01,16.3546281441485,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2010-12-01,16.2259951253142,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2011-01-01,16.5292493812108,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2011-02-01,16.4769855468444,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2011-03-01,16.2898716524774,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2011-04-01,16.4109159691391,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2011-05-01,16.3509464643824,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2011-06-01,16.2228173217562,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2011-07-01,16.144819121426803,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2011-08-01,15.9795529290083,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2011-09-01,15.9946249659071,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2011-10-01,15.9055114223466,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2011-11-01,15.7460749290836,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2011-12-01,15.739103354168199,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2012-01-01,15.731863785743402,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2012-02-01,15.603454323031,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2012-03-01,15.5926227040084,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2012-04-01,15.511793696135198,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2012-05-01,15.5453143787044,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2012-06-01,15.6305418582679,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2012-07-01,15.413715561694401,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2012-08-01,15.478858366603,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2012-09-01,15.3827404227016,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2012-10-01,14.8059473601124,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2012-11-01,14.743296167370698,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2012-12-01,14.6518837252774,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2013-01-01,14.631078791256002,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2013-02-01,14.7254390002314,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2013-03-01,14.797724245885501,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2013-04-01,14.9192431657562,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2013-05-01,14.937666522987302,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2013-06-01,15.0373000324998,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2013-07-01,15.0824424345861,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2013-08-01,15.070368278709,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2013-09-01,15.0757253765705,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2013-10-01,15.2198998235988,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2013-11-01,15.140005944448399,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2013-12-01,15.057973696751,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2014-01-01,14.9323236777525,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2014-02-01,14.837222227476802,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2014-03-01,14.795812587521999,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2014-04-01,14.7245115206367,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2014-05-01,14.6354281051078,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2014-06-01,14.5341517585632,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2014-07-01,14.458528141320802,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2014-08-01,14.3682912573138,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2014-09-01,14.380677995696399,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2014-10-01,14.337603441247001,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2014-11-01,14.3520485198284,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
2014-12-01,14.2615613874305,TX,"Houston-The Woodlands-Sugar Land, TX",Houston,"All Employees: Information: Telecommunications in Houston-The Woodlands-Sugar Land, TX (MSA)",SMU48264205051700001SA,Monthly,Seasonally Adjusted
