date,All Employees: Health Care: Ambulatory Health Care Services,state,msa,city,title,id,frequency,seasonal_adjustment
2012-04-01,458.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2012-05-01,460.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2012-06-01,462.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2012-07-01,463.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2012-08-01,464.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2012-09-01,466.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2012-10-01,466.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2012-11-01,462.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2012-12-01,468.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2013-01-01,471.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2013-02-01,473.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2013-03-01,475.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2013-04-01,480.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2013-05-01,480.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2013-06-01,482.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2013-07-01,482.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2013-08-01,484.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2013-09-01,485.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2013-10-01,486.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2013-11-01,491.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2013-12-01,489.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2014-01-01,495.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2014-02-01,494.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2014-03-01,496.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2014-04-01,497.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2014-05-01,498.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2014-06-01,500.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2014-07-01,499.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2014-08-01,504.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2014-09-01,508.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2014-10-01,509.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2014-11-01,513.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
2014-12-01,514.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Ambulatory Health Care Services in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562100001SA,Monthly,Seasonally Adjusted
