date,All Employees: Health Care: Hospitals,state,msa,city,title,id,frequency,seasonal_adjustment
2009-02-01,339,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2009-03-01,337.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2009-04-01,337.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2009-05-01,337.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2009-06-01,338.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2009-07-01,338.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2009-08-01,338.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2009-09-01,338.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2009-10-01,339.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2009-11-01,339.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2009-12-01,339.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2010-01-01,340.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2010-02-01,341,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2010-03-01,341.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2010-04-01,340.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2010-05-01,340,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2010-06-01,338.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2010-07-01,338,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2010-08-01,338,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2010-09-01,337.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2010-10-01,337.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2010-11-01,337.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2010-12-01,337.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2011-01-01,338.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2011-02-01,339.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2011-03-01,339.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2011-04-01,339.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2011-05-01,339.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2011-06-01,340.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2011-07-01,340.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2011-08-01,340.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2011-09-01,341.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2011-10-01,340.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2011-11-01,341,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2011-12-01,342.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2012-01-01,341.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2012-02-01,341.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2012-03-01,341.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2012-04-01,344.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2012-05-01,345.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2012-06-01,345.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2012-07-01,346.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2012-08-01,347.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2012-09-01,347.5,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2012-10-01,348.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2012-11-01,347.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2012-12-01,347.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2013-01-01,347.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2013-02-01,347.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2013-03-01,347.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2013-04-01,347.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2013-05-01,347.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2013-06-01,347.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2013-07-01,348.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2013-08-01,348.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2013-09-01,348.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2013-10-01,348.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2013-11-01,349.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2013-12-01,349.7,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2014-01-01,351.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2014-02-01,351.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2014-03-01,351.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2014-04-01,351.6,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2014-05-01,352.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2014-06-01,352.2,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2014-07-01,352.8,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2014-08-01,353.0,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2014-09-01,353.3,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2014-10-01,353.9,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2014-11-01,354.4,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
2014-12-01,355.1,NY,"New York-Newark-Jersey City, NY-NJ-PA",New York,"All Employees: Health Care: Hospitals in New York-Northern New Jersey-Long Island, NY-NJ-PA (MSA) (DISCONTINUED)",SMU36356206562200001SA,Monthly,Seasonally Adjusted
1990-01-01,7.0,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
1991-01-01,7.5,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
1992-01-01,8.0,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
1993-01-01,8.2,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
1994-01-01,8.0,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
1995-01-01,7.9,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
1996-01-01,7.8,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
1997-01-01,7.8,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
1998-01-01,7.9,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
1999-01-01,8.2,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
2000-01-01,8.3,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
2001-01-01,7.9,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
2002-01-01,8.3,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
2003-01-01,8.5,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
2004-01-01,8.8,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
2005-01-01,8.9,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
2006-01-01,9.0,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
2007-01-01,9.4,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
2008-01-01,9.4,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
2009-01-01,9.3,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
2010-01-01,9.3,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
2011-01-01,9.4,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
2012-01-01,8.4,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
2013-01-01,7.3,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
2014-01-01,7.1,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
2015-01-01,6.9,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
2016-01-01,7.1,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
2017-01-01,6.9,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
2018-01-01,7.0,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
2019-01-01,7.3,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
2020-01-01,7.6,NJ,"Trenton-Princeton, NJ",Trenton,"All Employees: Health Care: Hospitals in Trenton, NJ (MSA)",SMU34459406562200001A,Annual,Not Seasonally Adjusted
1990-01-01,11.6,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
1991-01-01,12.0,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
1992-01-01,12.5,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
1993-01-01,12.3,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
1994-01-01,11.6,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
1995-01-01,11.8,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
1996-01-01,11.3,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
1997-01-01,10.6,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
1998-01-01,10.6,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
1999-01-01,10.6,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
2000-01-01,10.1,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
2001-01-01,10.1,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
2002-01-01,10.4,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
2003-01-01,9.6,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
2004-01-01,9.6,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
2005-01-01,9.1,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
2006-01-01,9.1,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
2007-01-01,8.9,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
2008-01-01,9.1,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
2009-01-01,9.6,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
2010-01-01,10.0,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
2011-01-01,10.4,KS,"Wichita, KS",Wichita,"All Employees: Health Care: Hospitals in Wichita, KS (MSA)",SMU20486206562200001A,Annual,Not Seasonally Adjusted
